nombre,tipo,puntuacion,barrio,lat,long
Tinto y en Botella,Restaurante,"4,0 ",Trafalgar,40.4323405,-3.7030838
Jia Wei,Restaurante,"5,0 ",Embajadores,40.4136098,-3.6986301
El Escondite de Rober,Restaurante,"3,5 ",Pinar del Rey,40.47173825,-3.6337796786756993
Maramor,Restaurante,"3,5 ",Pacífico,40.40691695,-3.677444784194474
Restaurante La Espuela,Restaurante,"3,5 ",Apostol Santiago,40.4705072,-3.6608769
Tres Bocas,Restaurante,"4,0 ",Cortes,40.4156086,-3.701336526388889
Cafestic,Restaurante,"3,5 ",Palacio,40.4139697,-3.7080595
Casa Hortensia,Restaurante,"3,5 ",Barrio no encontrado,40.3444894,-4.1294966
Habana Libre,Restaurante,"3,5 ",Embajadores,40.4096995,-3.6930939
Solopizza,Restaurante,"5,0 ",Barrio no encontrado,40.7518145,-3.7881497
Cafe 31 Bakery & Food,Restaurante,"3,0 ",Casa de Campo,40.4280601,-3.7193226
Bar Duque,Restaurante,"4,5 ",Castellana,40.4338559,-3.6840856
Mi Wok,Restaurante,"4,0 ",Lista,40.4343718,-3.6749198
Isaac Peral 52,Restaurante,"5,0 ",Ciudad Universitaria,40.4410668,-3.718215
Pan Familiar S.L.L.,Restaurante,"3,5 ",Barrio no encontrado,40.5548315,-3.6371048
Hooloo Pokè & More,Restaurante,"5,0 ",Barrio no encontrado,40.5703678,-4.2664183
Chin Chin,Restaurante,"4,0 ",Palos de Moguer,40.404643,-3.6956406
Restaurante Alegria,Restaurante,"3,0 ",Delicias,40.4015212,-3.6885735
Dolce Vita,Restaurante,"3,5 ",Barrio no encontrado,40.2376562,-3.7692264
Restaurante Rincon De Aguacate,Restaurante,"3,5 ",Barrio no encontrado,40.5809173,-4.017659281397981
Casa Castelló,Restaurante,"3,5 ",Recoletos,40.4275878,-3.6813141
Pepe Taco,Restaurante,"3,5 ",Sol,40.416026,-3.7058308
Calla Canalla - Inka Bar,Restaurante,"3,5 ",Pacífico,40.4063283,-3.6725943
Restaurante Hindu Bolliwood,Restaurante,"3,5 ",Barrio no encontrado,40.5293385,-3.9281029
Master Chef,Restaurante,"3,5 ",El Viso,40.4430984,-3.6823178
Zoe,Restaurante,"3,5 ",Barrio no encontrado,40.320967,-3.8712983
Ibero,Restaurante,"4,5 ",El Viso,40.4507913,-3.6877687
Restaurante Victoria,Restaurante,"3,5 ",Goya,40.4257433,-3.670837
Restaurante Bar Los Amigos,Restaurante,"3,5 ",Barrio no encontrado,40.4935349,-3.8752791
Restaurante Cafeteria Tres Olivos,Restaurante,"3,5 ",Valverde,40.500384,-3.6904552
La Jaima,Restaurante,"3,0 ",La Paz,40.4869982,-3.701672
Cafetería Marcos,Restaurante,"3,5 ",Canillejas,40.44762755,-3.6103588754894247
Los Porches,Restaurante,"3,5 ",Delicias,40.3988838,-3.6838045
Cafe y Pan,Restaurante,"5,0 ",Ventas,40.4318103,-3.6584236
Almonte,Restaurante,"3,5 ",Barrio no encontrado,40.03333195,-3.612998554263765
Así o Más,Restaurante,"5,0 ",Ciudad Jardín,40.4444201,-3.6769867
Min Wei,Restaurante,"5,0 ",Pradolongo,40.3851547,-3.704779947442238
Avila Bake,Restaurante,"5,0 ",Pacífico,40.40427875,-3.6801587082676734
Arromaza,Restaurante,"5,0 ",Palomeras Sureste,40.3839901,-3.6408399
Balam,Restaurante,"5,0 ",Justicia,40.4218649,-3.7000178
Huacatay,Restaurante,"3,0 ",Hispanoamérica,40.4569197,-3.6751441
E- Teon,Restaurante,"5,0 ",Palacio,40.4173077,-3.7087212
GIANGROSSI Helado Artesanal,Restaurante,"3,5 ",Recoletos,40.4265452,-3.6842149
Teteria Ben Barek,Restaurante,"5,0 ",Justicia,40.4257581,-3.6987067
La Huella Vegana de Huertas,Restaurante,"5,0 ",Cortes,40.4126966,-3.6960121
Secretos de Galicia,Restaurante,"4,0 ",Acacias,40.403191,-3.706922
Divinos,Restaurante,"5,0 ",Universidad,40.422509,-3.7004183
Lúcar,Restaurante,"3,5 ",Justicia,40.421508,-3.6957376
Taberna De Castellana,Restaurante,"3,5 ",Cuatro Caminos,40.4571392,-3.6907646
Tapas y Sushi,Restaurante,"5,0 ",Almagro,40.4366696,-3.6963592
Valle Miñor,Restaurante,"3,5 ",Hispanoamérica,40.4540375,-3.6791313
La Andaluza low cost,Restaurante,"3,5 ",Acacias,40.4021842,-3.7119308
Dayaxa,Restaurante,"5,0 ",Puerta Bonita,40.3829123,-3.7416553
Mehman Khana,Restaurante,"5,0 ",Barrio no encontrado,40.5722157,-3.942673
El Paso Doble,Restaurante,"3,5 ",Quintana,40.4347483,-3.6474368
Restaurante Chipiron Ii,Restaurante,"3,0 ",Hispanoamérica,40.4538365,-3.6776918
Bar Eusebios,Restaurante,"5,0 ",Justicia,40.4254639,-3.6992651
Moontoppings,Restaurante,"5,0 ",San Pascual,40.4434122,-3.6477206
5 Mil Granos,Restaurante,"3,5 ",Timón,40.4704607,-3.5887176
KFC Sol,Restaurante,"3,0 ",Sol,40.4164051,-3.7046601
Deseos de Catrina,Restaurante,"5,0 ",Barrio no encontrado,40.6851862,-3.9642235
Naresolaceto,Restaurante,"5,0 ",Universidad,40.4218831,-3.700964216702471
Mallorca En Madrid,Restaurante,"3,0 ",Estrella,40.4124005,-3.6680404
El Becerro Restaurant,Restaurante,"5,0 ",Argüelles,40.42635145,-3.7149984577454527
Bodega La Pitarra,Restaurante,"4,0 ",Casco Histórico de Vallecas,40.3802257,-3.6215115
Karma,Restaurante,"4,5 ",Buenavista,40.3623922,-3.7539843
BurgerMeister,Restaurante,"3,0 ",Barrio no encontrado,40.6380634,-4.022365
Restaurante Montecarmelo Cafe,Restaurante,"3,5 ",El Goloso,40.5112335,-3.6921266
Anto III,Restaurante,"5,0 ",Palacio,40.4234432,-3.7079316
Cafetería Churrería Legazpi,Restaurante,"3,0 ",Legazpi,40.3912711,-3.6943556
Grama Arts Club,Restaurante,"5,0 ",Universidad,40.4243541,-3.7071179
One Bowl,Restaurante,"3,5 ",Argüelles,40.4324337,-3.7177809
Bar En Ca' Kiko,Restaurante,"5,0 ",Embajadores,40.4079961,-3.7084392
Scrum Rugby Bar,Restaurante,"5,0 ",Gaztambide,40.4400055,-3.7127658
Fat Boy tacos y burritos,Restaurante,"4,0 ",Universidad,40.4233171,-3.702338
Almadraba,Restaurante,"3,5 ",Rosas,40.4255335,-3.6060058
Naki's Urban Food,Restaurante,"3,5 ",Pueblo Nuevo,40.4347159,-3.6351709
Picnic And Go!,Restaurante,"5,0 ",Valverde,40.4872376,-3.6896081
Mercado Provenzal,Restaurante,"3,0 ",Arapiles,40.4369271,-3.7044479
El Jardin De La Lola,Restaurante,"3,0 ",Buenavista,40.3675393,-3.7599447
Streat Lab,Restaurante,"3,5 ",Barrio no encontrado,40.62097,-4.0041016
OleMole,Restaurante,"3,5 ",Barrio no encontrado,40.2767752,-4.3073096
Eggo Vida,Restaurante,"5,0 ",Arapiles,40.4340651,-3.7084717
China City,Restaurante,"3,0 ",Niño Jesús,40.4133646,-3.6707516
Cafeteria MiTosa,Restaurante,"3,5 ",San Juan Bautista,40.4544558,-3.6552119
La Villa Bar,Restaurante,"3,5 ",Barrio no encontrado,40.47083205,-3.871344282431271
Restaurante Núñez de Balboa,Restaurante,"3,5 ",Barrio no encontrado,40.5709961,-4.2718349
Mesón Campiño,Restaurante,"3,5 ",Hellín,40.4329856,-3.6110919345507098
La Negrucha,Restaurante,"5,0 ",Pueblo Nuevo,40.432586650000005,-3.640141162467369
Casa Adela,Restaurante,"5,0 ",Acacias,40.4048383,-3.702243
Lomite,Restaurante,"4,5 ",Pradolongo,40.3832768,-3.7058932
Casa Coronel,Restaurante,"3,0 ",Barrio no encontrado,40.3937528,-3.9266965
La Cocinona,Restaurante,"3,5 ",Legazpi,40.3920272,-3.6923796
Restaurante Jaraneate Conmigo,Restaurante,"5,0 ",Barrio no encontrado,40.4832781,-3.3550634
El Rincon Gallego,Restaurante,"3,5 ",Barrio no encontrado,40.4910535,-3.3432889900090217
Kapricho Restaurantes,Restaurante,"3,0 ",Pacífico,40.4048629,-3.6773744
Hamburguesería Alejandro's,Restaurante,"5,0 ",Simancas,40.4380958,-3.6340323
Cafetería Pasillo Verde,Restaurante,"4,0 ",Acacias,40.4059808,-3.708395
Kyoka López De Hoyos,Restaurante,"3,5 ",Prosperidad,40.4487448,-3.6674012
El Túnel,Restaurante,"5,0 ",Barrio no encontrado,40.4863401,-3.34094291547322
Restaurante 3b,Restaurante,"3,5 ",Jerónimos,40.4206967,-3.6851451
Tako-Away Princesa,Restaurante,"5,0 ",Argüelles,40.4246501,-3.7129961
La Cepa,Restaurante,"3,5 ",Los Angeles,40.3526428,-3.7013073
Venta Carmona,Restaurante,"3,5 ",Los Angeles,40.3565863,-3.6963515
La Picota III,Restaurante,"3,5 ",Buenavista,40.3720859,-3.7403284
Paolo by Danny's Jazz,Restaurante,"3,5 ",Palacio,40.413789,-3.7080027811815097
Cafeteria Oriente,Restaurante,"3,5 ",Palacio,40.4192531,-3.7110854
Terrazas Del Manzanares,Restaurante,"5,0 ",San Andrés,40.3418388,-3.7090107
Hare Krisna,Restaurante,"5,0 ",Barrio no encontrado,40.1341257,-3.3388335
Kebab Anmu,Restaurante,"3,5 ",Barrio no encontrado,40.5096647,-3.3564146
Loading Gaming Bar,Restaurante,"5,0 ",Casco Histórico de Vallecas,40.3675232,-3.5974455
La casa de Zhou,Restaurante,"4,0 ",Imperial,40.4079298,-3.717248
Delicoffee,Restaurante,"5,0 ",Prosperidad,40.4478844,-3.6677921
Cafeteria Medranda,Restaurante,"3,5 ",Castillejos,40.4580279,-3.6967815
Gourmet Darty Delicatessen,Restaurante,"3,5 ",Vinateros,40.40763095,-3.6394302940947623
Cerveceria ECU,Restaurante,"3,5 ",Canillejas,40.4483024,-3.6096982
Pizzería Margherita,Restaurante,"3,5 ",Palacio,40.4161275,-3.7074651
Arruza,Restaurante,"5,0 ",Aluche,40.384788,-3.7521794
Bar La Luna,Restaurante,"4,0 ",Bellas Vistas,40.4525479,-3.7068091
Cervecería Deportiva Sports Bar,Restaurante,"3,5 ",Palacio,40.4194843,-3.7076302
IKEA,Restaurante,"3,5 ",Recoletos,40.4252799,-3.6825347
La Esquina del 98,Restaurante,"4,0 ",Arapiles,40.4399709,-3.7081772
Restaurante O'Rosal,Restaurante,"3,5 ",Barrio no encontrado,40.4885174,-3.3636275
C L a V E L,Restaurante,"5,0 ",Universidad,40.4230388,-3.7029547
Mas Corazon,Restaurante,"3,0 ",Barrio no encontrado,40.445708,-3.7971091
Toppings and Salads,Restaurante,"3,0 ",Barrio no encontrado,40.4124155,-3.8273109
Cábala Premium Pub,Restaurante,"5,0 ",Marroquina,40.41063225,-3.63614665
taberna Ninotchka,Restaurante,"5,0 ",Palacio,40.4127383,-3.7097685
Restaurante La Tentación de San Miguel,Restaurante,"5,0 ",Palacio,40.4149688,-3.7093521
Domino's Pizza Agastia,Restaurante,"3,5 ",San Pascual,40.4434122,-3.6477206
Café Universal,Restaurante,"3,0 ",El Viso,40.4512149,-3.6772063
Domino's Pizza,Restaurante,"3,5 ",Embajadores,40.4117514,-3.6981195
Shorthon Grill,Restaurante,"3,5 ",Castillejos,40.4607294,-3.6980109
El Pinton,Restaurante,"3,5 ",Goya,40.4246867,-3.67075
Catering Tierra Norte,Restaurante,"5,0 ",San Pascual,40.4434122,-3.6477206
Calabar,Restaurante,"3,5 ",Palacio,40.4159255,-3.7096049927187376
Don Carlos,Restaurante,"3,5 ",Simancas,40.43157720000001,-3.628265710707338
Casa Mories,Restaurante,"3,0 ",Palacio,40.4152297,-3.7087684
Stop,Restaurante,"3,0 ",Hispanoamérica,40.4584033,-3.6828816
Swad Indian Restaurant,Restaurante,"3,5 ",Prosperidad,40.4429258,-3.6694455
Restaurant La Ribera,Restaurante,"3,5 ",Puerta del Angel,40.4109076,-3.7213964
Taxco Madrid,Restaurante,"3,0 ",Goya,40.4245542,-3.6710387
El Miajón De Los Castúos,Restaurante,"3,0 ",Recoletos,40.4221885,-3.6884002
La Marina Chamberi,Restaurante,"3,5 ",Almagro,40.4394564,-3.6961963
Kgb Madrid - Chamberí,Restaurante,"4,0 ",Almagro,40.4342729,-3.6933257
Sala Vip Puerta De Alcalá Lounge,Restaurante,"4,0 ",Aeropuerto,40.4558144,-3.5835065
El Buti,Restaurante,"4,0 ",Palacio,40.4164576,-3.710931
Domino's Pizza - Marcelo Usera,Restaurante,"4,0 ",Pradolongo,40.38604715,-3.705073403811997
Cervecería Belmari,Restaurante,"4,0 ",Ventas,40.4322039,-3.6556119
Disfruta,Restaurante,"5,0 ",Bellas Vistas,40.4491543,-3.7028875139620174
Byanjan Bar Restaurante,Restaurante,"4,0 ",Castillejos,40.4642602,-3.692987
C&Tapas,Restaurante,"4,0 ",Barrio no encontrado,40.8159508,-3.603034505866425
Sakura Maru,Restaurante,"4,0 ",Trafalgar,40.4322707,-3.6971747
El Patio del Indiano,Restaurante,"4,0 ",Ambroz,40.4097943,-3.6057887
El Pinchazzo,Restaurante,"5,0 ",Barrio no encontrado,40.5695722,-4.2670504
Cor & Cor Cascorro,Restaurante,"4,0 ",Embajadores,40.4102527,-3.7074576
La Madreña Santa Lucrecia,Restaurante,"4,0 ",Opañel,40.3867081,-3.7189687
La Patisserie & Cafe,Restaurante,"4,0 ",Vallehermoso,40.4432402,-3.703418
Restaurante Chino Victoria III,Restaurante,"3,5 ",Barrio no encontrado,40.4420835,-3.8539948
Bar Amaya,Restaurante,"3,5 ",Hispanoamérica,40.45397675,-3.680293843264928
Lekoufu,Restaurante,"4,5 ",Zofío,40.3828762,-3.7106046084059177
La Pampa Castiza,Restaurante,"3,5 ",Casco Histórico de Vallecas,40.3603304,-3.5878537
Bar Osuna Cafeteria,Restaurante,"4,0 ",Hispanoamérica,40.4595494,-3.6756906
La Casita de Patri,Restaurante,"3,5 ",Universidad,40.4269658,-3.7098766
Napoleño,Restaurante,"3,5 ",Barrio no encontrado,40.3217556,-3.7119874
Todo con sabor,Restaurante,"5,0 ",Lucero,40.4091614,-3.7406793
Alboroto Juan Bravo,Restaurante,"4,0 ",Castellana,40.4326961,-3.679469
Casa Luna,Restaurante,"4,0 ",Universidad,40.4216762,-3.7047343
La Muña,Restaurante,"4,0 ",Gaztambide,40.4381467,-3.7140745
La Taquilla,Restaurante,"4,0 ",Gaztambide,40.4318614,-3.7129637
Ole Cabaret,Restaurante,"4,0 ",Barrio no encontrado,40.2844594,-3.7974133
El Enlace Gold,Restaurante,"3,5 ",Cuatro Caminos,40.4561166,-3.6940761
Enrique Tomás,Restaurante,"3,0 ",Aeropuerto,40.4558144,-3.5835065
Bar Hnos. Guio EL Museo de Las Patatas,Restaurante,"3,0 ",Barrio no encontrado,40.4429244,-3.535824881350404
Yndigo,Restaurante,"4,0 ",Rios Rosas,40.4442609,-3.7005334
Casa Santiago,Restaurante,"3,5 ",Palacio,40.41642925,-3.7100439255245545
Cocino para tí,Restaurante,"3,5 ",Pacífico,40.4056353,-3.6783793
Restaurante Busgosu,Restaurante,"4,0 ",Ibiza,40.41948,-3.6753811
Taperia 26,Restaurante,"4,0 ",Barrio no encontrado,40.3318664,-3.8629736
Restaurante Cafeteria Bliss,Restaurante,"3,0 ",Delicias,40.3959879,-3.683007
Taberna Navarra,Restaurante,"4,0 ",Sol,40.4200819,-3.6991532
Puerto Fontcebadon,Restaurante,"3,5 ",Palomeras Bajas,40.3934086,-3.6571599
El Vagon de la Cerveza,Restaurante,"3,0 ",Aravaca,40.4478327,-3.7847137
Radiante,Restaurante,"3,0 ",Barrio no encontrado,40.3937528,-3.9266965
La Toquilla,Restaurante,"3,5 ",Vista Alegre,40.39112,-3.7375108
Zoquito Campo de las Naciones,Restaurante,"4,0 ",Valdefuentes,40.4745543,-3.631255
La Españolita,Restaurante,"4,0 ",Sol,40.4194403,-3.7016187
Comida rápida China LUGANG,Restaurante,"4,5 ",Almendrales,40.3851315,-3.702597
Go!sushing Acacias,Restaurante,"4,0 ",Acacias,40.4033415,-3.7080145
Bareto,Restaurante,"3,0 ",Jerónimos,40.4197673,-3.6917503
La Pecora Nera - Pizzeria,Restaurante,"4,0 ",Aguilas,40.3849142,-3.7627949
El Platazo,Restaurante,"3,5 ",San Diego,40.3967847,-3.667721861968232
La Fortina,Restaurante,"4,0 ",Palacio,40.41642925,-3.7100439255245545
La Tosta,Restaurante,"5,0 ",Arcos,40.4187249,-3.618146
Chiripa Bar,Restaurante,"4,0 ",Gaztambide,40.4373809,-3.7144306
La Sal Del Mentidero,Restaurante,"3,0 ",Valverde,40.5130306,-3.6642811
Cervecería Pittu,Restaurante,"3,0 ",Barrio no encontrado,40.5938943,-4.1466444
Burger Kas - Moratalaz,Restaurante,"3,5 ",Marroquina,40.4096141,-3.63667
Faborit Arapiles,Restaurante,"3,0 ",Arapiles,40.4327904,-3.7077392
BUENOS AIRES GOURMET,Restaurante,"3,5 ",Almenara,40.4738639,-3.6889965
La Taberna de Mayte,Restaurante,"3,0 ",Casa de Campo,40.4265242,-3.7190804
El Limonero,Restaurante,"4,0 ",Castillejos,40.4635375,-3.6951836
Restaurante Cafeteria Aolmar,Restaurante,"3,5 ",La Paz,40.4887024,-3.7017015
Donate - Sta Engracia,Restaurante,"4,0 ",Rios Rosas,40.4434042,-3.7026057
Su Sushi Restaurante,Restaurante,"4,0 ",Delicias,40.4008175,-3.6939594
Bar Mycocker,Restaurante,"3,5 ",Hispanoamérica,40.4563998,-3.6779555
"La Tagliatella C.C. Islazul, Madrid",Restaurante,"3,0 ",Buenavista,40.363303,-3.7402071
Sabor a la mesa,Restaurante,"3,5 ",Aravaca,40.4453214,-3.785898
Shukran Express,Restaurante,"3,5 ",Barrio no encontrado,40.4892779,-3.3742267
Urban Poke Bar- Azca,Restaurante,"4,0 ",Cuatro Caminos,40.4478014,-3.6947662
Miniatura Hobby Bar,Restaurante,"4,0 ",Barrio no encontrado,40.4248275,-3.5543534
Eat.,Restaurante,"4,0 ",Aeropuerto,40.4558144,-3.5835065
Restaurante La Perla Boliviana I - II,Restaurante,"3,5 ",Moscardó,40.3889127,-3.7022745
Mundo Kebab,Restaurante,"4,0 ",Palos de Moguer,40.4030609,-3.6918346
Arpillera,Restaurante,"3,5 ",Casco Histórico de Vicálvaro,40.4033339,-3.6167862
Urban Grill,Restaurante,"4,0 ",Aeropuerto,40.4558144,-3.5835065
Cafeteria Bar Cartagena V,Restaurante,"5,0 ",Lista,40.4310454,-3.6705392
Doner Kebap Y Biryani House,Restaurante,"4,0 ",Embajadores,40.4095093,-3.7020215
Taberna Mono Capuchino,Restaurante,"4,0 ",Ciudad Universitaria,40.4505825,-3.7095003
El Budare De Madrid,Restaurante,"4,0 ",Almagro,40.4329988,-3.6883531
Cabopalos,Restaurante,"4,0 ",Almenara,40.4720402,-3.6902222
Makitake Castellana,Restaurante,"4,0 ",Almenara,40.4743214,-3.6861852
Panaria Acacias,Restaurante,"3,5 ",Acacias,40.4039122,-3.7070792
Restaurante Atrapallada,Restaurante,"3,0 ",Acacias,40.4043084,-3.7058792
Junk Burger,Restaurante,"3,0 ",Almagro,40.4385259,-3.6984222
Bar- Restaurante Silos,Restaurante,"3,5 ",Peñagrande,40.4727824,-3.7186712
Bar Anter,Restaurante,"4,0 ",Pueblo Nuevo,40.4347173,-3.6447801
Cris Cafe,Restaurante,"3,5 ",Guindalera,40.4418904,-3.6630491
Picolisto,Restaurante,"4,0 ",Palacio,40.4153376,-3.7088674
La Terraza De Barceló,Restaurante,"3,5 ",Universidad,40.4262576,-3.7012578
Lobstar,Restaurante,"4,0 ",Rios Rosas,40.4418556,-3.6985978
Shanghai Station Sol,Restaurante,"3,5 ",Sol,40.41582525,-3.705812266510264
La Taberna Del Marques,Restaurante,"3,5 ",Opañel,40.3974722,-3.7158753
Narizotas Bar,Restaurante,"3,0 ",Argüelles,40.4342422,-3.7175898
El Gourmeton,Restaurante,"3,0 ",Barrio no encontrado,40.42010545,-3.798209883864728
Marisqueria Casa Miguel,Restaurante,"4,0 ",Barrio no encontrado,40.7121606,-4.01143
Restaurante El Cortijo,Restaurante,"3,5 ",San Andrés,40.3460339,-3.7062333
Saudade,Restaurante,"4,0 ",Moscardó,40.3891065,-3.6990711
Club Suanzes,Restaurante,"3,0 ",Salvador,40.4447925,-3.6237377
Restaurante Mirasol,Restaurante,"3,0 ",Peñagrande,40.4822471,-3.7164487
Restaurante O'boi,Restaurante,"4,0 ",Acacias,40.400817,-3.710186
El Fogon Asturiano,Restaurante,"3,0 ",Ventas,40.4332508,-3.648468
Terwals Restaurant,Restaurante,"4,0 ",Opañel,40.3973086,-3.7169993
Hermanos Lopez,Restaurante,"5,0 ",Buenavista,40.3675393,-3.7599447
Go! Sushing,Restaurante,"4,0 ",Acacias,40.4033415,-3.7080145
La Cocinita de Zoe,Restaurante,"3,5 ",Salvador,40.4454376,-3.6359501
Drunken Duck,Restaurante,"3,0 ",Ciudad Universitaria,40.4494589,-3.7104181
Nap Cuzco,Restaurante,"3,5 ",Hispanoamérica,40.4586526,-3.6807069
El Jardín del Oriente,Restaurante,"3,5 ",Lucero,40.4072034,-3.7522988
El Rinconcito Cusqueño,Restaurante,"4,0 ",Berruguete,40.4634364,-3.7010947
Makato's Burger,Restaurante,"3,5 ",Universidad,40.4216762,-3.7047343
Oishii,Restaurante,"3,5 ",Almagro,40.4368239,-3.6930977
Cafetería Stivenson,Restaurante,"3,5 ",Rios Rosas,40.4429991,-3.7020351
Matilda Café,Restaurante,"3,5 ",Barrio no encontrado,40.4851793,-3.3599118
Córner 21,Restaurante,"4,0 ",Puerta Bonita,40.3857683,-3.7377203
La Cocina de Suanzes,Restaurante,"4,0 ",Simancas,40.4334283,-3.6218712
Sky Sushi & Ramen Galileo,Restaurante,"4,0 ",Gaztambide,40.4317853,-3.710566
La Mansión Del Pan,Restaurante,"3,5 ",Rosas,40.4279532,-3.6011274
Arzabal,Restaurante,"4,0 ",Jerónimos,40.4202691,-3.6792687
Restaurante La Alegria,Restaurante,"3,5 ",Barrio no encontrado,40.4542864,-3.7996377
Bentleys Castellana,Restaurante,"3,0 ",Castillejos,40.4668202,-3.688892
eu mundo,Restaurante,"3,0 ",Salvador,40.4451047,-3.633049
Las Brasas Del Mentidero,Restaurante,"3,5 ",Valverde,40.5130306,-3.6642811
Bowl Express Ayala,Restaurante,"4,0 ",Goya,40.4270602,-3.6721896
D'mystic Terraza,Restaurante,"3,0 ",Justicia,40.4226018,-3.6975006
The Irish,Restaurante,"3,5 ",Barrio no encontrado,40.7273623,-3.8670579
Bosco bistro los Jerónimos,Restaurante,"3,5 ",Jerónimos,40.4133189,-3.6902126
Dibares Restauracion Sl,Restaurante,"5,0 ",Imperial,40.4010093,-3.7141448
Temaki,Restaurante,"4,0 ",Buenavista,40.3623922,-3.7539843
De Birras,Restaurante,"3,5 ",Lista,40.4379771,-3.6773101
Doner kebab Delicias,Restaurante,"4,0 ",Delicias,40.4008901,-3.6929224
Cerveza Monasterio,Restaurante,"4,0 ",Arapiles,40.4315051,-3.7086187
Empanada Express,Restaurante,"3,5 ",Canillejas,40.4483024,-3.6096982
Granier Vallecas,Restaurante,"3,0 ",Casco Histórico de Vallecas,40.3795413,-3.620975
Bowlers,Restaurante,"4,0 ",Cortes,40.4166207,-3.7004373
Oktoberfest Biergarten,Restaurante,"3,5 ",Vallehermoso,40.4437504,-3.7141448
bar de tapas libero,Restaurante,"4,0 ",Berruguete,40.4601708,-3.7004217
Dionisos Chamberi,Restaurante,"3,5 ",Barrio no encontrado,40.1936793,-3.6799146
Pizzapole,Restaurante,"3,5 ",Embajadores,40.4089945,-3.6999709
Pizzeria Cafe del Real,Restaurante,"3,0 ",Palacio,40.4174971,-3.7093986
Los Viñedos,Restaurante,"4,0 ",Pacífico,40.4070339,-3.6756978
Baguettino Coffee,Restaurante,"3,0 ",Canillejas,40.4483024,-3.6096982
Cafeteria Cares,Restaurante,"4,0 ",Cuatro Caminos,40.4497578,-3.7015521
Déjà Vu Lounge Bar,Restaurante,"3,5 ",Palacio,40.410339,-3.7136056
Panela 57,Restaurante,"3,5 ",Pueblo Nuevo,40.4373157,-3.6386162480079047
Caferga Hosteleria Sl,Restaurante,"3,5 ",Pueblo Nuevo,40.4351249,-3.6439432
Restaurante Venta del Labrador,Restaurante,"4,0 ",Barrio no encontrado,40.659672,-4.02423
Restaurante Teletorta,Restaurante,"3,5 ",Portazgo,40.3923766,-3.651864393678303
Restaurante El Ventanal,Restaurante,"3,5 ",Ciudad Universitaria,40.4751656,-3.743080609630521
Café Bar Troy,Restaurante,"3,5 ",Pacífico,40.4067671,-3.6727199
Food Fusion,Restaurante,"4,0 ",Sol,40.4207926,-3.7006262
La Jarra y La Pipa,Restaurante,"4,0 ",Goya,40.42447995,-3.676835097249773
Cafeteria Rande,Restaurante,"3,5 ",Palacio,40.4206661,-3.7155535
Jin Gu,Restaurante,"3,5 ",Pradolongo,40.3842345,-3.7091664
Raíces,Restaurante,"3,5 ",Embajadores,40.4106286,-3.6993993
Casa Bulgogi,Restaurante,"3,5 ",Trafalgar,40.4326788,-3.7024471
Wainari Ferraz,Restaurante,"3,5 ",Casa de Campo,40.4291215,-3.7203417
El Casal De Pepa,Restaurante,"3,0 ",Pacífico,40.4063893,-3.6709092
Aguja Grill - Grupo Aragosta,Restaurante,"4,0 ",Barrio no encontrado,40.5703678,-4.2664183
Doner Kebab Armenia,Restaurante,"3,5 ",Barrio no encontrado,40.3079081,-3.7393499
Cervecería Sagredo,Restaurante,"3,5 ",Pacífico,40.4029536,-3.6770871
Canela Cerveceria Restaurante,Restaurante,"3,0 ",Casa de Campo,40.4218512,-3.7222083
Nacho's,Restaurante,"4,0 ",Chopera,40.3959215,-3.6943431
Herjomar,Restaurante,"3,0 ",Barrio no encontrado,40.945045,-3.6604328
El Casinillo II,Restaurante,"3,5 ",Hispanoamérica,40.4550668,-3.6792136
La Manjería,Restaurante,"3,5 ",Barrio no encontrado,40.665016,-3.7736877
Bar Nueva Valencita,Restaurante,"4,0 ",San Pascual,40.4425086,-3.6501423
Casa de Castilla La Mancha,Restaurante,"3,5 ",Sol,40.4155101,-3.7042569
