descripcion,link,nombre,precio,puntuacion,serv_hab,tipo_hab,ubicacion,lat,long
"Si quieres conocer el corazón de Madrid, nuestros apartamentos se encuentran ubicados en pleno centro de la ciudad, cerca de la Plaza Mayor y a 5 minutos de la Puerta del Sol.
Contamos con estudios para 2 personas, lofts para hasta 4 personas, apartamentos de un dormitorio para hasta 4 personas y apartamentos de 2 habitaciones con capacidad de hasta 6 personas. Todos cuentan con cocina completamente equipada, calefacción y aire acondicionado, televisor y todo lo necesario para que puedas sentirte como en casa, con un diseño moderno y cómodo.",No hay link,SmartRental Puerta del Sol,80 €,"4,0","[""Aparcamiento público de pago cerca"",""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Transporte desde/al aeropuerto"",""Conserje"",""Hotel de no fumadores"",""Lavadora"",""Aire acondicionado"",""Comedor"",""Balcón privado"",""Sofá"",""Cafetera/tetera"",""Televisor de pantalla plana"",""Sofá cama"",""Bañera/ducha""]","[""Vistas a la ciudad"",""Habitaciones de no fumadores"",""Habitaciones para familias""]","Calle de la Pasa, 10, 28005, Madrid",40.4142895,-3.708957
Hotel de 3 estrellas a una parada de metro del aeropuerto internacional de Barajas Adolfo Suárez. Disponemos de Wifi gratuito. Situado en la calle principal rodeado de restaurantes. A solo media hora del centro de Madrid cogiendo el Metro Barajas,No hay link,Hotel Villa de Barajas,100 €,"3,5","[""Aparcamiento privado de pago dentro del recinto"",""Internet de alta velocidad gratuito (wifi)"",""Bar/salón"",""Servicios gratuitos de traslado en autobús o taxi"",""Salón de belleza"",""Espacio para guardar el equipaje"",""Cambio de divisas"",""Registro de entrada 24 horas"",""Aire acondicionado"",""Mesa de escritorio"",""Servicio de limpieza"",""Caja fuerte"",""Televisor de pantalla plana"",""Bañera/ducha"",""Secador de pelo""]","[""Habitaciones de no fumadores""]","Avenida de Logroño, 331, 28042, Madrid",40.4620457,-3.5900419
"Todo el mundo necesita un sitio donde reposar cuando está cansado. Para aquellos que visiten Madrid, Mexico es una magnífica elección para descansar. Conocido por su ambiente económico y su proximidad a fantásticos restaurantes y atracciones, Mexico te ayuda a disfrutar de lo mejor de Madrid.
Se ofrece wifi gratuito a los huéspedes y las habitaciones de Hotel Mexico incluyen aire acondicionado.
Durante la estancia, disfruta de algunos de los servicios que ofrecen, como recepción abierta 24 horas, conserje y espacio para guardar el equipaje. Para viajeros con coche hay aparcamiento privado de pago allí mismo disponible.",No hay link,Mexico,114 €,"3,5","[""Aparcamiento privado de pago dentro del recinto"",""Aparcamiento"",""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Máquina expendedora"",""Espacio para guardar el equipaje"",""Conserje"",""Recepción 24 horas"",""Aire acondicionado"",""Caja fuerte"",""Televisor de pantalla plana""]","[""Habitaciones de no fumadores""]","Calle del Gobernador, 24, 28014, Madrid.",40.4114334,-3.6943236
"El Good Stay Rooms ofrece alojamiento con WiFi gratuita en todas las instalaciones en Madrid, a 600 metros del mercado de San Miguel y a menos de 1 km de la Puerta del Sol.",No hay link,Good Stay Rooms,69 €,"3,5",[],[],"Calle de Embajadores, 1, 28012, Madrid",40.4106777,-3.7068016
"Descubre por qué tantos viajeros ven Hotel Concordy como el hotel pequeño ideal cuando visitan Madrid. Además de aportar la combinación ideal de calidad, comodidad y ubicación, ofrece un ambiente económico con una amplia variedad de servicios diseñados para viajeros como tú.
Los puntos de referencia que hay por los alrededores, como Malasaña (3,0 km) y Templo de Debod (3,6 km) hacen de Hotel Concordy un magnífico sitio donde alojarse en Madrid.",No hay link,Hotel Concordy,62 €,"3,5","[""Aparcamiento gratuito"",""Aparcamiento en la calle"",""Internet de alta velocidad gratuito (wifi)"",""Bar/salón"",""Espacio para guardar el equipaje"",""Hotel de no fumadores"",""Recepción 24 horas"",""Servicio de lavandería"",""Aire acondicionado"",""Mesa de escritorio"",""Caja fuerte"",""Teléfono"",""Televisor de pantalla plana"",""Bañera/ducha"",""Artículos de aseo gratuitos de cortesía""]","[""Habitaciones insonorizadas"",""Habitaciones de no fumadores""]","Carretera de la Coruña, Km 12, 28023, Madrid",40.6426866,-4.0383366
"¿Buscas donde alojarte en Madrid? Entonces no te pierdas Hostal America, un hotel económico que te acerca a lo mejor de Madrid.
Hostal America Hotel ofrece una gran variedad de servicios en la habitación, como aire acondicionado, y puedes permanecer conectado, ya que hay wifi gratuito disponible.
El hotel ofrece recepción abierta 24 horas, conserje y espacio para guardar el equipaje, para que tu estancia sea incluso más agradable. Los huéspedes que lleguen en coche tienen acceso a aparcamiento privado de pago cerca.",No hay link,Hostal America,89 €,"3,5","[""Aparcamiento privado de pago cerca"",""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Desayuno gratuito"",""Transporte desde/al aeropuerto"",""Espacio para guardar el equipaje"",""Conserje"",""Recepción 24 horas"",""Aire acondicionado"",""Balcón privado""]","[""Habitaciones de no fumadores""]","Calle de Hortaleza, 19, 28004, Madrid",40.4216055,-3.700436
"Muy cómodo. Las habitaciones son muy modernas Buena atención desde que llame para la recogida y muy rapida Transfer gratis al aeropuerto Hay un supermercado cerca donde compras y puedes calentar en un microondas que hay en un salon con sillas y puedes comer Venden un desayuno x $3,50 euros pero muy básico (café y pan)",No hay link,Hostal Los Coronales,80 €,"4,0","[""Aparcamiento privado de pago dentro del recinto"",""Internet de alta velocidad gratuito (wifi)"",""Bar/salón"",""Senderismo"",""Servicios gratuitos de traslado en autobús o taxi"",""Espacio para guardar el equipaje"",""Prensa"",""Recepción 24 horas"",""Mesa de escritorio"",""Caja fuerte"",""Televisor de pantalla plana"",""Bañera/ducha""]","[""Habitaciones de no fumadores""]","Calle de Briones, 38, 28042, Madrid",40.4661519,-3.5897004
"Somos un hostal pequeño, contamos con 14 habitaciones dobles con balcón. Estamos en una ubicación excelente, a 1´ de la Gran Via, 5´ de la Puerta del Sol. El desayuno es tipo buffet y está incluído en la tarifa. Tendrás tus llaves para moverte sin necesidad de dejarlas en recepción. Estaremos siempre dispuestos a darte información y ayudarte para que puedas disfrutar al máximo tu visita a Madrid.",No hay link,Hostal la Zona,111 €,"4,0","[""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Desayuno gratuito"",""Desayuno bufé"",""Hotel de no fumadores"",""Aire acondicionado"",""Televisor de pantalla plana""]","[""Habitaciones de no fumadores""]","Calle de Valverde, 7, 28004, Madrid",40.420994,-3.7022014
"El Hostal el Pilar es un negocio de gestión familiar situado justo en el centro de la ciudad de Madrid. Las habitaciones disponen de baño privado completo, televisión, teléfono, caja de seguridad, aire acondicionado y wifi gratuito. En recepción, que permanece abierta y atendida las 24 horas, se pueden encontrar máquinas de snack con productos fríos y calientes. Servicio de lavandería.",No hay link,Hostal El Pilar,71 €,"3,5","[""Aparcamiento público de pago cerca"",""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Máquina expendedora"",""Espacio para guardar el equipaje"",""Hotel de no fumadores"",""Registro de entrada 24 horas"",""Recepción 24 horas"",""Aire acondicionado"",""Mesa de escritorio"",""Servicio de limpieza"",""Caja fuerte"",""Teléfono"",""Televisor de pantalla plana"",""Bañera/ducha"",""Artículos de aseo gratuitos de cortesía""]","[""Habitaciones de no fumadores""]","Calle Carretas, 13, 28012, Madrid",40.815899,-3.6018266763554356
"Lo mas destacable del hotel es la relación precio calidad. Las instalaciones del hotel parecen recicladas a nuevas. Las habitaciones cuentan con frigobar, wifi, cocina eléctrica, aire acondicionado, microondas, ollas y demás para que tranquilamente puedas cocinar allí. Por esto último no incluye desayuno. La habitación que nos tocó es bastante amplia con un baño excelente. Quizás podría criticarse que el colchón no es de lo mejor. Es importante destacar la ubicación a 2 cuadras de una estación de subte ya que no se encuentra tan cerca del centro pero tampoco tan lejos. El hotel se encuentar en una calle donde no transitan muchos vehículos, por ende el ruido del exterior es imperceptible. Es destacable tambien la atención del personal que se encuentra en la recepción.",No hay link,Aparthotel Avenida de America,114 €,"4,0","[""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Espacio para guardar el equipaje"",""Hotel de no fumadores"",""Salón compartido/sala de televisión"",""Recepción 24 horas"",""Aire acondicionado"",""Mesa de escritorio"",""Caja fuerte"",""Sofá"",""Cafetera/tetera"",""Televisor de pantalla plana"",""Bañera/ducha""]","[""Habitaciones insonorizadas"",""Habitaciones de no fumadores"",""Habitaciones para familias""]","Calle de Béjar, 29, 28028, Madrid",40.4370785,-3.6720618
"Todo nuevo, impecable, limpio. Mención aparte para la cordialidad del staff. Trato amistoso, cálido, siempre bien predispuestos. Inmejorable ubicación. Ofrecen en la cocina compartida, café, mermelada, etc. Colchones y sábanas de muy buena calidad.",No hay link,Modular Rooms Hotels,56 €,"5,0",[],[],"Calle Espada, 4, 28012, Madrid",40.4118126,-3.7047687
"Bienvenido a AC Hotel Cuzco, tu segundo hogar en Madrid. AC Hotel Cuzco tiene como objetivo conseguir que tu visita sea lo más relajante y agradable posible, razón por la que tantos huéspedes siguen volviendo año tras año.
Como está muy cerca de conocidos puntos de referencia, como Malasaña (3,5 km) y Barrio de Salamanca (3,6 km), los huéspedes de Ac Cuzco pueden acceder con facilidad a algunas de las atracciones más conocidas de Madrid.
Las habitaciones de los huéspedes ofrecen servicios como televisor de pantalla plana, minibar y aire acondicionado, y los huéspedes pueden permanecer conectados con wifi gratuito que ofrece el hotel.",,AC Hotel by Marriott Cuzco,177 €,"4,0","[""Servicio de aparcacoches"",""Internet de alta velocidad gratuito (wifi)"",""Gimnasio / Sala de entrenamiento"",""Bar/salón"",""Centro de negocios con acceso a Internet"",""Instalaciones para conferencias"",""Espacio para guardar el equipaje"",""Conserje"",""Aire acondicionado"",""Mesa de escritorio"",""Servicio de limpieza"",""Servicio de habitaciones"",""Cafetera/tetera"",""Minibar"",""Televisor de pantalla plana"",""Bañera/ducha""]","[""Habitaciones de no fumadores"",""Suites""]","Paseo de la Castellana, 28046, Madrid",40.4739354,-3.6871057
"Si buscas un hotel junto al Campo de las Naciones, con metro en la puerta y amplias habitaciones , no te pierdas Pullman Madrid Airport & Feria. Pullman Madrid Airport & Feria es un hotel tanto para clientes de negocios como de ocio, sus habitaciones cuentan con televisor de pantalla plana, minibar y aire acondicionado, y es fácil permanecer conectado durante la estancia, ya que ofrece wifi gratuito para los huéspedes. El hotel tiene recepción abierta 24 horas, conserje y servicio de habitaciones. Además, los huéspedes pueden disfrutar de piscina y bar, lo que lo ha convertido en una opción popular entre los viajeros que visitan Madrid. Para los huéspedes que tengan coche, hay aparcamiento disponible. Mientras estés en Madrid, quizás quieras probar algunos de los restaurantes que hay cerca de Pullman Madrid, como La Gran Pulpería (1,0 km), Bahía Taberna (2,0 km) y Restaurante El Guero (1,8 km). Si te interesa explorar Madrid, visita los museos más importantes de Madrid cómo el Prado, Thyssen y Reina Sofia o museos militares como La Real Armería de Madrid, Museo del Ejército y Museo de Medios Acorazados. El personal de Pullman Madrid Airport & Feria está deseando atenderte durante tu visita.",No hay link,Pullman Madrid Airport & Feria,131 €,"4,0","[""Punto de recarga de vehículos eléctricos"",""Internet de alta velocidad gratuito (wifi)"",""Piscina"",""Gimnasio / Sala de entrenamiento"",""Bar/salón"",""Servicio de taxi"",""Centro de negocios con acceso a Internet"",""Instalaciones para conferencias"",""Aire acondicionado"",""Servicio de limpieza"",""Servicio de habitaciones"",""Caja fuerte"",""Equipamiento para sala VIP"",""Minibar"",""Televisor de pantalla plana"",""Suite nupcial""]","[""Habitaciones insonorizadas"",""Habitaciones de no fumadores"",""Suites"",""Habitaciones para familias""]","Avenida Capital de España, 10, 28042, Madrid",40.4643051,-3.6162254
"Con 71 habitaciones, gimnasio, salas de reuniones, conexión Wi-Fi gratuita y espacios singulares como su espectacular terraza, el huésped dispondrá de todo lo necesario para hacer su estancia única, tanto para aquellos que viajen por negocios como por placer. Revive la Historia de la ciudad y su arteria principal a través del Hotel Círculo Gran Vía.",,"Círculo Gran Vía, Autograph Collection",341 €,"4,5","[""Aparcamiento público de pago cerca"",""Internet de alta velocidad gratuito (wifi)"",""Gimnasio / Sala de entrenamiento"",""Bar/salón"",""Casino y juegos de azar"",""Pista de tenis"",""Servicio de taxi"",""Centro de negocios con acceso a Internet"",""Cortinas opacas"",""Aire acondicionado"",""Mesa de escritorio"",""Cafetera/tetera"",""Televisor de pantalla plana"",""Camas extragrandes"",""Bañera/ducha""]","[""Habitaciones insonorizadas"",""Habitaciones de no fumadores"",""Suites""]","Calle Gran Vía, 24, 28013, Madrid",40.4721259,-3.8718142
"Si buscas un hotel para familias en Madrid, no te pierdas Hostal Riesco Puerta del Sol.
Como está cerca de la mayoría de los puntos de referencia de Madrid, como Plaza Mayor (0,3 km) y Plaza de Santa Ana (0,3 km), Hostal Riesco es un fantástico destino para turistas.
Las habitaciones de Hostal Riesco Hotel incluyen televisor de pantalla plana, aire acondicionado y mesa de escritorio para una comodidad mucho mayor, y los huéspedes pueden permanecer conectados con wifi gratuito.",No hay link,Hostal Riesco Puerta del Sol,125 €,"4,0","[""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Desayuno disponible"",""Alquiler de bicicletas"",""Alquiler de coches"",""Espacio para guardar el equipaje"",""Cambio de divisas"",""Recepción 24 horas"",""Aire acondicionado"",""Mesa de escritorio"",""Chimenea"",""Balcón privado"",""Servicio despertador/reloj con alarma"",""Televisor de pantalla plana"",""Bañera/ducha"",""Artículos de aseo gratuitos de cortesía""]","[""Habitaciones de no fumadores"",""Habitaciones para familias""]","Calle Puerta del Sol, 2, 28012, Madrid",40.2850278,-3.7469094
"Muy contentos con nuestra estancia. La habitación muy limpia, la cama cómoda, el baño (aunque algo pequeño) completo. El desayuno nos lo trajeron a la habitación, algo que nos sorprendió, el zumo de naranja natural y el pan de la tostada muy rico. Hicimos el Check in online y sin problemas. Esperamos volver, ya que estuvimos muy cómodos.",No hay link,CC Malasaña Bed & Gastro,60 €,"4,0","[""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Conserje"",""Hotel de no fumadores"",""Aire acondicionado"",""Televisor de pantalla plana"",""Bañera/ducha"",""Secador de pelo""]","[""Habitaciones de no fumadores""]","Calle del Espíritu Santo, 18, 28004, Madrid",40.4252878,-3.7032083
